Mag_AB	SNR	zodi Filt	time
  26.30   20.0  1.4  F087       8747
  26.30   20.0  1.4  F106       8947
  26.30   20.0  1.4  F129       9111
  26.30   20.0  1.4  F158       9531
  26.30   20.0  1.4  F184      22554
  26.30   20.0  1.4  F146       4533
  26.30   20.0  1.4  F213     260842
  26.30   20.0  2.0  F062       6038
  26.30   20.0  2.0  F087      11574
  26.30   20.0  2.0  F106      11902
  26.30   20.0  2.0  F129      12112
  26.30   20.0  2.0  F158      12395
  26.30   20.0  2.0  F184      26740
  26.30   20.0  2.0  F146       5518
  26.30   20.0  2.0  F213     265037
  26.30   20.0  3.0  F062       8464
  26.30   20.0  3.0  F087      16307
  26.30   20.0  3.0  F106      16845
  26.30   20.0  3.0  F129      17128
  26.30   20.0  3.0  F158      17183
  26.30   20.0  3.0  F184      33717
  26.30   20.0  3.0  F146       7169
  26.30   20.0  3.0  F213     272014
  26.30   50.0  1.4  F062      28491
  26.30   50.0  1.4  F087      54456
  26.30   50.0  1.4  F106      55696
  26.30   50.0  1.4  F129      56754
  26.30   50.0  1.4  F158      59381
  26.30   50.0  1.4  F184     140731
  26.30   50.0  1.4  F146      28291
  26.30   50.0  1.4  F213    1630282
  26.30   50.0  2.0  F062      37593
  26.30   50.0  2.0  F087      72204
  26.30   50.0  2.0  F106      74246
  26.30   50.0  2.0  F129      75569
  26.30   50.0  2.0  F158      77347
  26.30   50.0  2.0  F184     166933
  26.30   50.0  2.0  F146      34483
  26.30   50.0  2.0  F213    1656457
  26.30   50.0  3.0  F062      52787
  26.30   50.0  3.0  F087     101798
  26.30   50.0  3.0  F106     105172
  26.30   50.0  3.0  F129     106942
  26.30   50.0  3.0  F158     107297
  26.30   50.0  3.0  F184     210609
  26.30   50.0  3.0  F146      44789
  26.30   50.0  3.0  F213    1700087
  26.40    5.0  1.4  F062        402
  26.40    5.0  1.4  F087        703
  26.40    5.0  1.4  F106        712
  26.40    5.0  1.4  F129        730
  26.40    5.0  1.4  F158        757
  26.40    5.0  1.4  F184       1733
  26.40    5.0  1.4  F146        347
  26.40    5.0  1.4  F213      19599
  26.40    5.0  2.0  F062        493
  26.40    5.0  2.0  F087        903
  26.40    5.0  2.0  F106        922
  26.40    5.0  2.0  F129        940
  26.40    5.0  2.0  F158        958
  26.40    5.0  2.0  F184       2043
  26.40    5.0  2.0  F146        420
  26.40    5.0  2.0  F213      19909
  26.40    5.0  3.0  F062        657
  26.40    5.0  3.0  F087       1241
  26.40    5.0  3.0  F106       1286
  26.40    5.0  3.0  F129       1305
  26.40    5.0  3.0  F158       1314
  26.40    5.0  3.0  F184       2554
  26.40    5.0  3.0  F146        539
  26.40    5.0  3.0  F213      20438
  26.40   10.0  1.4  F062       1405
  26.40   10.0  1.4  F087       2645
  26.40   10.0  1.4  F106       2709
  26.40   10.0  1.4  F129       2755
  26.40   10.0  1.4  F158       2882
  26.40   10.0  1.4  F184       6795
  26.40   10.0  1.4  F146       1359
  26.40   10.0  1.4  F213      78387
  26.40   10.0  2.0  F062       1834
  26.40   10.0  2.0  F087       3493
  26.40   10.0  2.0  F106       3585
  26.40   10.0  2.0  F129       3648
  26.40   10.0  2.0  F158       3740
  26.40   10.0  2.0  F184       8044
  26.40   10.0  2.0  F146       1660
  26.40   10.0  2.0  F213      79645
  26.40   10.0  3.0  F062       2554
  26.40   10.0  3.0  F087       4907
  26.40   10.0  3.0  F106       5062
  26.40   10.0  3.0  F129       5153
  26.40   10.0  3.0  F158       5172
  26.40   10.0  3.0  F184      10133
  26.40   10.0  3.0  F146       2153
  26.40   10.0  3.0  F213      81743
  26.40   15.0  1.4  F062       3101
  26.40   15.0  1.4  F087       5901
  26.40   15.0  1.4  F106       6038
  26.40   15.0  1.4  F129       6147
  26.40   15.0  1.4  F158       6439
  26.40   15.0  1.4  F184      15231
  26.40   15.0  1.4  F146       3056
  26.40   15.0  1.4  F213     176372
  26.40   15.0  2.0  F062       4077
  26.40   15.0  2.0  F087       7816
  26.40   15.0  2.0  F106       8035
  26.40   15.0  2.0  F129       8181
  26.40   15.0  2.0  F158       8373
  26.40   15.0  2.0  F184      18058
  26.40   15.0  2.0  F146       3731
  26.40   15.0  2.0  F213     179199
  26.40   15.0  3.0  F062       5710
  26.40   15.0  3.0  F087      11008
  26.40   15.0  3.0  F106      11373
  26.40   15.0  3.0  F129      11565
  26.40   15.0  3.0  F158      11601
  26.40   15.0  3.0  F184      22773
  26.40   15.0  3.0  F146       4843
  26.40   15.0  3.0  F213     183924
  26.40   20.0  1.4  F062       5482
  26.40   20.0  1.4  F087      10461
  26.40   20.0  1.4  F106      10698
  26.40   20.0  1.4  F129      10908
  26.40   20.0  1.4  F158      11410
  26.40   20.0  1.4  F184      27041
  26.40   20.0  1.4  F146       5436
  26.40   20.0  1.4  F213     313546
  26.40   20.0  2.0  F062       7224
  26.40   20.0  2.0  F087      13863
  26.40   20.0  2.0  F106      14264
  26.40   20.0  2.0  F129      14520
  26.40   20.0  2.0  F158      14857
  26.40   20.0  2.0  F184      32076
  26.40   20.0  2.0  F146       6622
  26.40   20.0  2.0  F213     318580
  26.40   20.0  3.0  F062      10133
  26.40   20.0  3.0  F087      19554
  26.40   20.0  3.0  F106      20201
  26.40   20.0  3.0  F129      20539
  26.40   20.0  3.0  F158      20612
  26.40   20.0  3.0  F184      40466
  26.40   20.0  3.0  F146       8601
  26.40   20.0  3.0  F213     326971
  26.40   50.0  1.4  F062      34027
  26.40   50.0  1.4  F087      65172
  26.40   50.0  1.4  F106      66686
  26.40   50.0  1.4  F129      67954
  26.40   50.0  1.4  F158      71118
  26.40   50.0  1.4  F184     168793
  26.40   50.0  1.4  F146      33927
  26.40   50.0  1.4  F213    1959642
  26.40   50.0  2.0  F062      44980
  26.40   50.0  2.0  F087      86522
  26.40   50.0  2.0  F106      88984
  26.40   50.0  2.0  F129      90580
  26.40   50.0  2.0  F158      92724
  26.40   50.0  2.0  F184     200303
  26.40   50.0  2.0  F146      41369
  26.40   50.0  2.0  F213    1991115
  26.40   50.0  3.0  F062      63248
  26.40   50.0  3.0  F087     122099
  26.40   50.0  3.0  F106     126167
  26.40   50.0  3.0  F129     128301
  26.40   50.0  3.0  F158     128738
  26.40   50.0  3.0  F184     252807
  26.40   50.0  3.0  F146      53763
  26.40   50.0  3.0  F213    2043574
  26.50    5.0  1.4  F062        466
  26.50    5.0  1.4  F087        830
  26.50    5.0  1.4  F106        849
  26.50    5.0  1.4  F129        858
  26.50    5.0  1.4  F158        894
  26.50    5.0  1.4  F184       2071
  26.50    5.0  1.4  F146        420
  26.50    5.0  1.4  F213      23557
  26.50    5.0  2.0  F062        575
  26.50    5.0  2.0  F087       1077
  26.50    5.0  2.0  F106       1104
  26.50    5.0  2.0  F129       1122
  26.50    5.0  2.0  F158       1150
  26.50    5.0  2.0  F184       2436
  26.50    5.0  2.0  F146        502
  26.50    5.0  2.0  F213      23931
  26.50    5.0  3.0  F062        785
  26.50    5.0  3.0  F087       1487
  26.50    5.0  3.0  F106       1533
  26.50    5.0  3.0  F129       1560
  26.50    5.0  3.0  F158       1569
  26.50    5.0  3.0  F184       3065
  26.50    5.0  3.0  F146        648
  26.50    5.0  3.0  F213      24561
  26.50   10.0  1.4  F062       1669
  26.50   10.0  1.4  F087       3165
  26.50   10.0  1.4  F106       3229
  26.50   10.0  1.4  F129       3293
  26.50   10.0  1.4  F158       3448
  26.50   10.0  1.4  F184       8136
  26.50   10.0  1.4  F146       1633
  26.50   10.0  1.4  F213      94219
  26.50   10.0  2.0  F062       2180
  26.50   10.0  2.0  F087       4177
  26.50   10.0  2.0  F106       4296
  26.50   10.0  2.0  F129       4369
  26.50   10.0  2.0  F158       4478
  26.50   10.0  2.0  F184       9649
  26.50   10.0  2.0  F146       1989
  26.50   10.0  2.0  F213      95733
  26.50   10.0  3.0  F062       3056
  26.50   10.0  3.0  F087       5874
  26.50   10.0  3.0  F106       6074
  26.50   10.0  3.0  F129       6175
  26.50   10.0  3.0  F158       6202
  26.50   10.0  3.0  F184      12167
  26.50   10.0  3.0  F146       2581
  26.50   10.0  3.0  F213      98259
  26.50   15.0  1.4  F062       3694
  26.50   15.0  1.4  F087       7059
  26.50   15.0  1.4  F106       7224
  26.50   15.0  1.4  F129       7360
  26.50   15.0  1.4  F158       7707
  26.50   15.0  1.4  F184      18259
  26.50   15.0  1.4  F146       3667
  26.50   15.0  1.4  F213     211995
  26.50   15.0  2.0  F062       4871
  26.50   15.0  2.0  F087       9358
  26.50   15.0  2.0  F106       9622
  26.50   15.0  2.0  F129       9795
  26.50   15.0  2.0  F158      10032
  26.50   15.0  2.0  F184      21660
  26.50   15.0  2.0  F146       4469
  26.50   15.0  2.0  F213     215406
  26.50   15.0  3.0  F062       6840
  26.50   15.0  3.0  F087      13197
  26.50   15.0  3.0  F106      13644
  26.50   15.0  3.0  F129      13872
  26.50   15.0  3.0  F158      13918
  26.50   15.0  3.0  F184      27333
  26.50   15.0  3.0  F146       5810
  26.50   15.0  3.0  F213     221078
  26.50   20.0  1.4  F062       6540
  26.50   20.0  1.4  F087      12522
  26.50   20.0  1.4  F106      12805
  26.50   20.0  1.4  F129      13051
  26.50   20.0  1.4  F158      13662
  26.50   20.0  1.4  F184      32431
  26.50   20.0  1.4  F146       6512
  26.50   20.0  1.4  F213     376884
  26.50   20.0  2.0  F062       8637
  26.50   20.0  2.0  F087      16617
  26.50   20.0  2.0  F106      17091
  26.50   20.0  2.0  F129      17401
  26.50   20.0  2.0  F158      17812
  26.50   20.0  2.0  F184      38487
  26.50   20.0  2.0  F146       7944
  26.50   20.0  2.0  F213     382940
  26.50   20.0  3.0  F062      12139
  26.50   20.0  3.0  F087      23448
  26.50   20.0  3.0  F106      24232
  26.50   20.0  3.0  F129      24643
  26.50   20.0  3.0  F158      24734
  26.50   20.0  3.0  F184      48583
  26.50   20.0  3.0  F146      10324
  26.50   20.0  3.0  F213     393036
  26.50   50.0  1.4  F062      40667
  26.50   50.0  1.4  F087      78031
  26.50   50.0  1.4  F106      79864
  26.50   50.0  1.4  F129      81396
  26.50   50.0  1.4  F158      85209
  26.50   50.0  1.4  F184     202492
  26.50   50.0  1.4  F146      40694
  26.50   50.0  1.4  F213    2355541
  26.50   50.0  2.0  F062      53836
  26.50   50.0  2.0  F087     103695
  26.50   50.0  2.0  F106     106677
  26.50   50.0  2.0  F129     108601
  26.50   50.0  2.0  F158     111182
  26.50   50.0  2.0  F184     240367
  26.50   50.0  2.0  F146      49641
  26.50   50.0  2.0  F213    2393380
  26.50   50.0  3.0  F062      75797
  26.50   50.0  3.0  F087     146468
  26.50   50.0  3.0  F106     151374
  26.50   50.0  3.0  F129     153946
  26.50   50.0  3.0  F158     154484
  26.50   50.0  3.0  F184     303496
  26.50   50.0  3.0  F146      64543
  26.50   50.0  3.0  F213    2456445
  26.60    5.0  1.4  F062        539
  26.60    5.0  1.4  F087        985
  26.60    5.0  1.4  F106       1004
  26.60    5.0  1.4  F129       1022
  26.60    5.0  1.4  F158       1068
  26.60    5.0  1.4  F184       2472
  26.60    5.0  1.4  F146        502
  26.60    5.0  1.4  F213      28318
  26.60    5.0  2.0  F062        684
  26.60    5.0  2.0  F087       1277
  26.60    5.0  2.0  F106       1314
  26.60    5.0  2.0  F129       1332
  26.60    5.0  2.0  F158       1368
  26.60    5.0  2.0  F184       2919
  26.60    5.0  2.0  F146        602
  26.60    5.0  2.0  F213      28774
  26.60    5.0  3.0  F062        931
  26.60    5.0  3.0  F087       1779
  26.60    5.0  3.0  F106       1834
  26.60    5.0  3.0  F129       1870
  26.60    5.0  3.0  F158       1879
  26.60    5.0  3.0  F184       3667
  26.60    5.0  3.0  F146        776
  26.60    5.0  3.0  F213      29531
  26.60   10.0  1.4  F062       1989
  26.60   10.0  1.4  F087       3776
  26.60   10.0  1.4  F106       3867
  26.60   10.0  1.4  F129       3940
  26.60   10.0  1.4  F158       4123
  26.60   10.0  1.4  F184       9759
  26.60   10.0  1.4  F146       1961
  26.60   10.0  1.4  F213     113262
  26.60   10.0  2.0  F062       2609
  26.60   10.0  2.0  F087       4998
  26.60   10.0  2.0  F106       5144
  26.60   10.0  2.0  F129       5235
  26.60   10.0  2.0  F158       5363
  26.60   10.0  2.0  F184      11574
  26.60   10.0  2.0  F146       2390
  26.60   10.0  2.0  F213     115077
  26.60   10.0  3.0  F062       3658
  26.60   10.0  3.0  F087       7050
  26.60   10.0  3.0  F106       7287
  26.60   10.0  3.0  F129       7406
  26.60   10.0  3.0  F158       7433
  26.60   10.0  3.0  F184      14602
  26.60   10.0  3.0  F146       3101
  26.60   10.0  3.0  F213     118114
  26.60   15.0  1.4  F062       4415
  26.60   15.0  1.4  F087       8446
  26.60   15.0  1.4  F106       8646
  26.60   15.0  1.4  F129       8810
  26.60   15.0  1.4  F158       9221
  26.60   15.0  1.4  F184      21907
  26.60   15.0  1.4  F146       4396
  26.60   15.0  1.4  F213     254832
  26.60   15.0  2.0  F062       5828
  26.60   15.0  2.0  F087      11218
  26.60   15.0  2.0  F106      11537
  26.60   15.0  2.0  F129      11747
  26.60   15.0  2.0  F158      12030
  26.60   15.0  2.0  F184      25992
  26.60   15.0  2.0  F146       5363
  26.60   15.0  2.0  F213     258926
  26.60   15.0  3.0  F062       8199
  26.60   15.0  3.0  F087      15833
  26.60   15.0  3.0  F106      16362
  26.60   15.0  3.0  F129      16644
  26.60   15.0  3.0  F158      16708
  26.60   15.0  3.0  F184      32823
  26.60   15.0  3.0  F146       6977
  26.60   15.0  3.0  F213     265757
  26.60   20.0  1.4  F062       7816
  26.60   20.0  1.4  F087      14985
  26.60   20.0  1.4  F106      15340
  26.60   20.0  1.4  F129      15632
  26.60   20.0  1.4  F158      16371
  26.60   20.0  1.4  F184      38906
  26.60   20.0  1.4  F146       7816
  26.60   20.0  1.4  F213     453036
  26.60   20.0  2.0  F062      10343
  26.60   20.0  2.0  F087      19909
  26.60   20.0  2.0  F106      20493
  26.60   20.0  2.0  F129      20858
  26.60   20.0  2.0  F158      21360
  26.60   20.0  2.0  F184      46184
  26.60   20.0  2.0  F146       9531
  26.60   20.0  2.0  F213     460323
  26.60   20.0  3.0  F062      14556
  26.60   20.0  3.0  F087      28136
  26.60   20.0  3.0  F106      29084
  26.60   20.0  3.0  F129      29577
  26.60   20.0  3.0  F158      29686
  26.60   20.0  3.0  F184      58323
  26.60   20.0  3.0  F146      12404
  26.60   20.0  3.0  F213     472453
  26.60   50.0  1.4  F062      48628
  26.60   50.0  1.4  F087      93453
  26.60   50.0  1.4  F106      95678
  26.60   50.0  1.4  F129      97530
  26.60   50.0  1.4  F158     102126
  26.60   50.0  1.4  F184     242966
  26.60   50.0  1.4  F146      48820
  26.60   50.0  1.4  F213    2831505
  26.60   50.0  2.0  F062      64470
  26.60   50.0  2.0  F087     124315
  26.60   50.0  2.0  F106     127918
  26.60   50.0  2.0  F129     130234
  26.60   50.0  2.0  F158     133353
  26.60   50.0  2.0  F184     288503
  26.60   50.0  2.0  F146      59572
  26.60   50.0  2.0  F213    2876996
  26.60   50.0  3.0  F062      90872
  26.60   50.0  3.0  F087     175743
  26.60   50.0  3.0  F106     181662
  26.60   50.0  3.0  F129     184753
  26.60   50.0  3.0  F158     185410
  26.60   50.0  3.0  F184     364408
  26.60   50.0  3.0  F146      77493
  26.60   50.0  3.0  F213    2952819
  26.70    5.0  1.4  F062        630
  26.70    5.0  1.4  F087       1168
  26.70    5.0  1.4  F106       1195
  26.70    5.0  1.4  F129       1213
  26.70    5.0  1.4  F158       1268
  26.70    5.0  1.4  F184       2955
  26.70    5.0  1.4  F146        593
  26.70    5.0  1.4  F213      34036
  26.70    5.0  2.0  F062        812
  26.70    5.0  2.0  F087       1524
  26.70    5.0  2.0  F106       1569
  26.70    5.0  2.0  F129       1596
  26.70    5.0  2.0  F158       1633
  26.70    5.0  2.0  F184       3493
  26.70    5.0  2.0  F146        721
  26.70    5.0  2.0  F213      34584
  26.70    5.0  3.0  F062       1113
  26.70    5.0  3.0  F087       2135
  26.70    5.0  3.0  F106       2198
  26.70    5.0  3.0  F129       2235
  26.70    5.0  3.0  F158       2244
  26.70    5.0  3.0  F184       4405
  26.70    5.0  3.0  F146        931
  26.70    5.0  3.0  F213      35496
  26.70   10.0  1.4  F062       2372
  26.70   10.0  1.4  F087       4515
  26.70   10.0  1.4  F106       4624
  26.70   10.0  1.4  F129       4716
  26.70   10.0  1.4  F158       4934
  26.70   10.0  1.4  F184      11701
  26.70   10.0  1.4  F146       2353
  26.70   10.0  1.4  F213     136144
  26.70   10.0  2.0  F062       3120
  26.70   10.0  2.0  F087       5992
  26.70   10.0  2.0  F106       6166
  26.70   10.0  2.0  F129       6275
  26.70   10.0  2.0  F158       6430
  26.70   10.0  2.0  F184      13881
  26.70   10.0  2.0  F146       2864
  26.70   10.0  2.0  F213     138333
  26.70   10.0  3.0  F062       4378
  26.70   10.0  3.0  F087       8455
  26.70   10.0  3.0  F106       8737
  26.70   10.0  3.0  F129       8892
  26.70   10.0  3.0  F158       8920
  26.70   10.0  3.0  F184      17529
  26.70   10.0  3.0  F146       3721
  26.70   10.0  3.0  F213     141981
  26.70   15.0  1.4  F062       5272
  26.70   15.0  1.4  F087      10115
  26.70   15.0  1.4  F106      10352
  26.70   15.0  1.4  F129      10552
  26.70   15.0  1.4  F158      11054
  26.70   15.0  1.4  F184      26275
  26.70   15.0  1.4  F146       5281
  26.70   15.0  1.4  F213     306332
  26.70   15.0  2.0  F062       6977
  26.70   15.0  2.0  F087      13443
  26.70   15.0  2.0  F106      13836
  26.70   15.0  2.0  F129      14082
  26.70   15.0  2.0  F158      14419
  26.70   15.0  2.0  F184      31200
  26.70   15.0  2.0  F146       6439
  26.70   15.0  2.0  F213     311257
  26.70   15.0  3.0  F062       9823
  26.70   15.0  3.0  F087      18997
  26.70   15.0  3.0  F106      19636
  26.70   15.0  3.0  F129      19973
