Mag_AB	   SNR  zodi Filt	time
  24.80   15.0  2.0  F158        183
  24.80   15.0  2.0  F184        356
  24.80   15.0  2.0  F146         73
  24.80   15.0  2.0  F213       2755
  24.80   15.0  3.0  F062        110
  24.80   15.0  3.0  F087        174
  24.80   15.0  3.0  F106        183
  24.80   15.0  3.0  F129        192
  24.80   15.0  3.0  F158        210
  24.80   15.0  3.0  F184        411
  24.80   15.0  3.0  F146         83
  24.80   15.0  3.0  F213       2828
  24.80   20.0  1.4  F062        146
  24.80   20.0  1.4  F087        219
  24.80   20.0  1.4  F106        228
  24.80   20.0  1.4  F129        238
  24.80   20.0  1.4  F158        265
  24.80   20.0  1.4  F184        529
  24.80   20.0  1.4  F146        101
  24.80   20.0  1.4  F213       4825
  24.80   20.0  2.0  F062        156
  24.80   20.0  2.0  F087        247
  24.80   20.0  2.0  F106        256
  24.80   20.0  2.0  F129        274
  24.80   20.0  2.0  F158        292
  24.80   20.0  2.0  F184        593
  24.80   20.0  2.0  F146        110
  24.80   20.0  2.0  F213       4898
  24.80   20.0  3.0  F062        174
  24.80   20.0  3.0  F087        283
  24.80   20.0  3.0  F106        301
  24.80   20.0  3.0  F129        320
  24.80   20.0  3.0  F158        347
  24.80   20.0  3.0  F184        694
  24.80   20.0  3.0  F146        128
  24.80   20.0  3.0  F213       5026
  24.80   50.0  1.4  F062        748
  24.80   50.0  1.4  F087       1195
  24.80   50.0  1.4  F106       1232
  24.80   50.0  1.4  F129       1305
  24.80   50.0  1.4  F158       1423
  24.80   50.0  1.4  F184       3110
  24.80   50.0  1.4  F146        557
  24.80   50.0  1.4  F213      30151
  24.80   50.0  2.0  F062        821
  24.80   50.0  2.0  F087       1368
  24.80   50.0  2.0  F106       1423
  24.80   50.0  2.0  F129       1524
  24.80   50.0  2.0  F158       1660
  24.80   50.0  2.0  F184       3521
  24.80   50.0  2.0  F146        639
  24.80   50.0  2.0  F213      30625
  24.80   50.0  3.0  F062        940
  24.80   50.0  3.0  F087       1642
  24.80   50.0  3.0  F106       1742
  24.80   50.0  3.0  F129       1888
  24.80   50.0  3.0  F158       2062
  24.80   50.0  3.0  F184       4196
  24.80   50.0  3.0  F146        767
  24.80   50.0  3.0  F213      31410
  24.90    5.0  1.4  F062         37
  24.90    5.0  1.4  F087         46
  24.90    5.0  1.4  F106         46
  24.90    5.0  1.4  F129         55
  24.90    5.0  1.4  F158         55
  24.90    5.0  1.4  F184         83
  24.90    5.0  1.4  F146         19
  24.90    5.0  1.4  F213        365
  24.90    5.0  2.0  F062         37
  24.90    5.0  2.0  F087         46
  24.90    5.0  2.0  F106         46
  24.90    5.0  2.0  F129         55
  24.90    5.0  2.0  F158         55
  24.90    5.0  2.0  F184         92
  24.90    5.0  2.0  F146         28
  24.90    5.0  2.0  F213        374
  24.90    5.0  3.0  F062         37
  24.90    5.0  3.0  F087         46
  24.90    5.0  3.0  F106         55
  24.90    5.0  3.0  F129         55
  24.90    5.0  3.0  F158         55
  24.90    5.0  3.0  F184         92
  24.90    5.0  3.0  F146         28
  24.90    5.0  3.0  F213        384
  24.90   10.0  1.4  F062         64
  24.90   10.0  1.4  F087         92
  24.90   10.0  1.4  F106        101
  24.90   10.0  1.4  F129        101
  24.90   10.0  1.4  F158        110
  24.90   10.0  1.4  F184        201
  24.90   10.0  1.4  F146         46
  24.90   10.0  1.4  F213       1451
  24.90   10.0  2.0  F062         64
  24.90   10.0  2.0  F087        101
  24.90   10.0  2.0  F106        101
  24.90   10.0  2.0  F129        110
  24.90   10.0  2.0  F158        119
  24.90   10.0  2.0  F184        210
  24.90   10.0  2.0  F146         46
  24.90   10.0  2.0  F213       1469
  24.90   10.0  3.0  F062         73
  24.90   10.0  3.0  F087        110
  24.90   10.0  3.0  F106        110
  24.90   10.0  3.0  F129        119
  24.90   10.0  3.0  F158        128
  24.90   10.0  3.0  F184        238
  24.90   10.0  3.0  F146         55
  24.90   10.0  3.0  F213       1505
  24.90   15.0  1.4  F062        110
  24.90   15.0  1.4  F087        156
  24.90   15.0  1.4  F106        165
  24.90   15.0  1.4  F129        174
  24.90   15.0  1.4  F158        192
  24.90   15.0  1.4  F184        374
  24.90   15.0  1.4  F146         73
  24.90   15.0  1.4  F213       3256
  24.90   15.0  2.0  F062        110
  24.90   15.0  2.0  F087        174
  24.90   15.0  2.0  F106        183
  24.90   15.0  2.0  F129        192
  24.90   15.0  2.0  F158        210
  24.90   15.0  2.0  F184        411
  24.90   15.0  2.0  F146         83
  24.90   15.0  2.0  F213       3302
  24.90   15.0  3.0  F062        119
  24.90   15.0  3.0  F087        192
  24.90   15.0  3.0  F106        210
  24.90   15.0  3.0  F129        219
  24.90   15.0  3.0  F158        247
  24.90   15.0  3.0  F184        475
  24.90   15.0  3.0  F146         92
  24.90   15.0  3.0  F213       3393
  24.90   20.0  1.4  F062        165
  24.90   20.0  1.4  F087        247
  24.90   20.0  1.4  F106        256
  24.90   20.0  1.4  F129        274
  24.90   20.0  1.4  F158        292
  24.90   20.0  1.4  F184        621
  24.90   20.0  1.4  F146        119
  24.90   20.0  1.4  F213       5783
  24.90   20.0  2.0  F062        174
  24.90   20.0  2.0  F087        274
  24.90   20.0  2.0  F106        283
  24.90   20.0  2.0  F129        311
  24.90   20.0  2.0  F158        338
  24.90   20.0  2.0  F184        694
  24.90   20.0  2.0  F146        128
  24.90   20.0  2.0  F213       5874
  24.90   20.0  3.0  F062        192
  24.90   20.0  3.0  F087        320
  24.90   20.0  3.0  F106        347
  24.90   20.0  3.0  F129        374
  24.90   20.0  3.0  F158        402
  24.90   20.0  3.0  F184        812
  24.90   20.0  3.0  F146        156
  24.90   20.0  3.0  F213       6029
  24.90   50.0  1.4  F062        840
  24.90   50.0  1.4  F087       1368
  24.90   50.0  1.4  F106       1405
  24.90   50.0  1.4  F129       1496
  24.90   50.0  1.4  F158       1633
  24.90   50.0  1.4  F184       3639
  24.90   50.0  1.4  F146        648
  24.90   50.0  1.4  F213      36152
  24.90   50.0  2.0  F062        931
  24.90   50.0  2.0  F087       1569
  24.90   50.0  2.0  F106       1642
  24.90   50.0  2.0  F129       1761
  24.90   50.0  2.0  F158       1925
  24.90   50.0  2.0  F184       4123
  24.90   50.0  2.0  F146        739
  24.90   50.0  2.0  F213      36718
  24.90   50.0  3.0  F062       1077
  24.90   50.0  3.0  F087       1897
  24.90   50.0  3.0  F106       2025
  24.90   50.0  3.0  F129       2198
  24.90   50.0  3.0  F158       2408
  24.90   50.0  3.0  F184       4944
  24.90   50.0  3.0  F146        903
  24.90   50.0  3.0  F213      37657
  25.00    5.0  1.4  F062         37
  25.00    5.0  1.4  F087         55
  25.00    5.0  1.4  F106         55
  25.00    5.0  1.4  F129         55
  25.00    5.0  1.4  F158         55
  25.00    5.0  1.4  F184         92
  25.00    5.0  1.4  F146         28
  25.00    5.0  1.4  F213        438
  25.00    5.0  2.0  F062         37
  25.00    5.0  2.0  F087         55
  25.00    5.0  2.0  F106         55
  25.00    5.0  2.0  F129         55
  25.00    5.0  2.0  F158         64
  25.00    5.0  2.0  F184        101
  25.00    5.0  2.0  F146         28
  25.00    5.0  2.0  F213        447
  25.00    5.0  3.0  F062         37
  25.00    5.0  3.0  F087         55
  25.00    5.0  3.0  F106         55
  25.00    5.0  3.0  F129         55
  25.00    5.0  3.0  F158         64
  25.00    5.0  3.0  F184        101
  25.00    5.0  3.0  F146         28
  25.00    5.0  3.0  F213        456
  25.00   10.0  1.4  F062         73
  25.00   10.0  1.4  F087        101
  25.00   10.0  1.4  F106        110
  25.00   10.0  1.4  F129        110
  25.00   10.0  1.4  F158        119
  25.00   10.0  1.4  F184        219
  25.00   10.0  1.4  F146         46
  25.00   10.0  1.4  F213       1733
  25.00   10.0  2.0  F062         73
  25.00   10.0  2.0  F087        110
  25.00   10.0  2.0  F106        110
  25.00   10.0  2.0  F129        119
  25.00   10.0  2.0  F158        128
  25.00   10.0  2.0  F184        238
  25.00   10.0  2.0  F146         55
  25.00   10.0  2.0  F213       1761
  25.00   10.0  3.0  F062         83
  25.00   10.0  3.0  F087        119
  25.00   10.0  3.0  F106        128
  25.00   10.0  3.0  F129        137
  25.00   10.0  3.0  F158        146
  25.00   10.0  3.0  F184        274
  25.00   10.0  3.0  F146         55
  25.00   10.0  3.0  F213       1806
  25.00   15.0  1.4  F062        119
  25.00   15.0  1.4  F087        174
  25.00   15.0  1.4  F106        183
  25.00   15.0  1.4  F129        192
  25.00   15.0  1.4  F158        210
  25.00   15.0  1.4  F184        429
  25.00   15.0  1.4  F146         83
  25.00   15.0  1.4  F213       3904
  25.00   15.0  2.0  F062        128
  25.00   15.0  2.0  F087        192
  25.00   15.0  2.0  F106        201
  25.00   15.0  2.0  F129        219
  25.00   15.0  2.0  F158        238
  25.00   15.0  2.0  F184        475
  25.00   15.0  2.0  F146         92
  25.00   15.0  2.0  F213       3959
  25.00   15.0  3.0  F062        137
  25.00   15.0  3.0  F087        219
  25.00   15.0  3.0  F106        238
  25.00   15.0  3.0  F129        256
  25.00   15.0  3.0  F158        283
  25.00   15.0  3.0  F184        557
  25.00   15.0  3.0  F146        110
  25.00   15.0  3.0  F213       4068
  25.00   20.0  1.4  F062        183
  25.00   20.0  1.4  F087        283
  25.00   20.0  1.4  F106        292
  25.00   20.0  1.4  F129        311
  25.00   20.0  1.4  F158        338
  25.00   20.0  1.4  F184        712
  25.00   20.0  1.4  F146        137
  25.00   20.0  1.4  F213       6932
  25.00   20.0  2.0  F062        192
  25.00   20.0  2.0  F087        311
  25.00   20.0  2.0  F106        329
  25.00   20.0  2.0  F129        356
  25.00   20.0  2.0  F158        384
  25.00   20.0  2.0  F184        803
  25.00   20.0  2.0  F146        146
  25.00   20.0  2.0  F213       7041
  25.00   20.0  3.0  F062        219
  25.00   20.0  3.0  F087        374
  25.00   20.0  3.0  F106        393
  25.00   20.0  3.0  F129        429
  25.00   20.0  3.0  F158        475
  25.00   20.0  3.0  F184        958
  25.00   20.0  3.0  F146        174
  25.00   20.0  3.0  F213       7224
  25.00   50.0  1.4  F062        949
  25.00   50.0  1.4  F087       1560
  25.00   50.0  1.4  F106       1615
  25.00   50.0  1.4  F129       1724
  25.00   50.0  1.4  F158       1888
  25.00   50.0  1.4  F184       4260
  25.00   50.0  1.4  F146        757
  25.00   50.0  1.4  F213      43348
  25.00   50.0  2.0  F062       1058
  25.00   50.0  2.0  F087       1797
  25.00   50.0  2.0  F106       1888
  25.00   50.0  2.0  F129       2034
  25.00   50.0  2.0  F158       2244
  25.00   50.0  2.0  F184       4843
  25.00   50.0  2.0  F146        867
  25.00   50.0  2.0  F213      44023
  25.00   50.0  3.0  F062       1232
  25.00   50.0  3.0  F087       2198
  25.00   50.0  3.0  F106       2353
  25.00   50.0  3.0  F129       2572
  25.00   50.0  3.0  F158       2828
  25.00   50.0  3.0  F184       5828
  25.00   50.0  3.0  F146       1058
  25.00   50.0  3.0  F213      45154
  25.10    5.0  1.4  F062         37
  25.10    5.0  1.4  F087         55
  25.10    5.0  1.4  F106         55
  25.10    5.0  1.4  F129         64
  25.10    5.0  1.4  F158         64
  25.10    5.0  1.4  F184        101
  25.10    5.0  1.4  F146         28
  25.10    5.0  1.4  F213        520
  25.10    5.0  2.0  F062         37
  25.10    5.0  2.0  F087         55
  25.10    5.0  2.0  F106         55
  25.10    5.0  2.0  F129         64
  25.10    5.0  2.0  F158         64
  25.10    5.0  2.0  F184        110
  25.10    5.0  2.0  F146         28
  25.10    5.0  2.0  F213        529
  25.10    5.0  3.0  F062         37
  25.10    5.0  3.0  F087         55
  25.10    5.0  3.0  F106         64
  25.10    5.0  3.0  F129         64
  25.10    5.0  3.0  F158         73
  25.10    5.0  3.0  F184        119
  25.10    5.0  3.0  F146         28
  25.10    5.0  3.0  F213        548
  25.10   10.0  1.4  F062         83
  25.10   10.0  1.4  F087        110
  25.10   10.0  1.4  F106        119
  25.10   10.0  1.4  F129        128
  25.10   10.0  1.4  F158        137
  25.10   10.0  1.4  F184        247
  25.10   10.0  1.4  F146         55
  25.10   10.0  1.4  F213       2080
  25.10   10.0  2.0  F062         83
  25.10   10.0  2.0  F087        119
  25.10   10.0  2.0  F106        128
  25.10   10.0  2.0  F129        137
  25.10   10.0  2.0  F158        146
  25.10   10.0  2.0  F184        274
  25.10   10.0  2.0  F146         55
  25.10   10.0  2.0  F213       2116
  25.10   10.0  3.0  F062         83
  25.10   10.0  3.0  F087        137
  25.10   10.0  3.0  F106        137
  25.10   10.0  3.0  F129        156
  25.10   10.0  3.0  F158        165
  25.10   10.0  3.0  F184        311
  25.10   10.0  3.0  F146         64
  25.10   10.0  3.0  F213       2171
  25.10   15.0  1.4  F062        128
  25.10   15.0  1.4  F087        201
  25.10   15.0  1.4  F106        201
  25.10   15.0  1.4  F129        219
  25.10   15.0  1.4  F158        238
  25.10   15.0  1.4  F184        493
  25.10   15.0  1.4  F146         92
  25.10   15.0  1.4  F213       4679
  25.10   15.0  2.0  F062        137
  25.10   15.0  2.0  F087        219
  25.10   15.0  2.0  F106        228
  25.10   15.0  2.0  F129        247
  25.10   15.0  2.0  F158        265
  25.10   15.0  2.0  F184        548
  25.10   15.0  2.0  F146        101
  25.10   15.0  2.0  F213       4752
  25.10   15.0  3.0  F062        156
  25.10   15.0  3.0  F087        256
  25.10   15.0  3.0  F106        274
  25.10   15.0  3.0  F129        292
  25.10   15.0  3.0  F158        320
  25.10   15.0  3.0  F184        648
  25.10   15.0  3.0  F146        119
  25.10   15.0  3.0  F213       4880
  25.10   20.0  1.4  F062        201
  25.10   20.0  1.4  F087        320
  25.10   20.0  1.4  F106        329
  25.10   20.0  1.4  F129        347
  25.10   20.0  1.4  F158        384
  25.10   20.0  1.4  F184        830
  25.10   20.0  1.4  F146        156
  25.10   20.0  1.4  F213       8318
  25.10   20.0  2.0  F062        219
  25.10   20.0  2.0  F087        356
  25.10   20.0  2.0  F106        374
  25.10   20.0  2.0  F129        402
  25.10   20.0  2.0  F158        447
  25.10   20.0  2.0  F184        940
  25.10   20.0  2.0  F146        174
  25.10   20.0  2.0  F213       8446
  25.10   20.0  3.0  F062        247
  25.10   20.0  3.0  F087        429
  25.10   20.0  3.0  F106        456
  25.10   20.0  3.0  F129        502
  25.10   20.0  3.0  F158        548
  25.10   20.0  3.0  F184       1122
  25.10   20.0  3.0  F146        201
  25.10   20.0  3.0  F213       8664
  25.10   50.0  1.4  F062       1068
  25.10   50.0  1.4  F087       1779
  25.10   50.0  1.4  F106       1852
  25.10   50.0  1.4  F129       1980
  25.10   50.0  1.4  F158       2189
  25.10   50.0  1.4  F184       4998
  25.10   50.0  1.4  F146        885
  25.10   50.0  1.4  F213      51994
  25.10   50.0  2.0  F062       1204
  25.10   50.0  2.0  F087       2071
  25.10   50.0  2.0  F106       2189
  25.10   50.0  2.0  F129       2363
  25.10   50.0  2.0  F158       2609
  25.10   50.0  2.0  F184       5700
  25.10   50.0  2.0  F146       1022
  25.10   50.0  2.0  F213      52805
  25.10   50.0  3.0  F062       1423
  25.10   50.0  3.0  F087       2554
  25.10   50.0  3.0  F106       2746
  25.10   50.0  3.0  F129       3001
  25.10   50.0  3.0  F158       3311
  25.10   50.0  3.0  F184       6886
  25.10   50.0  3.0  F146       1241
  25.10   50.0  3.0  F213      54164
  25.20    5.0  1.4  F062         46
  25.20    5.0  1.4  F087         55
  25.20    5.0  1.4  F106         64
  25.20    5.0  1.4  F129         64
  25.20    5.0  1.4  F158         73
  25.20    5.0  1.4  F184        110
  25.20    5.0  1.4  F146         28
  25.20    5.0  1.4  F213        630
  25.20    5.0  2.0  F062         46
  25.20    5.0  2.0  F087         64
  25.20    5.0  2.0  F106         64
  25.20    5.0  2.0  F129         64
  25.20    5.0  2.0  F158         73
  25.20    5.0  2.0  F184        119
  25.20    5.0  2.0  F146         28
  25.20    5.0  2.0  F213        639
  25.20    5.0  3.0  F062         46
  25.20    5.0  3.0  F087         64
  25.20    5.0  3.0  F106         64
  25.20    5.0  3.0  F129         73
  25.20    5.0  3.0  F158         73
  25.20    5.0  3.0  F184        128
  25.20    5.0  3.0  F146         28
  25.20    5.0  3.0  F213        648
  25.20   10.0  1.4  F062         83
  25.20   10.0  1.4  F087        128
  25.20   10.0  1.4  F106        128
